1725612791.622475;614434.000000;-0.131518;-0.381170;0.915102;-0.079675;1.584573;0.061025;19.930960;357.486700;1.586431;77.000000
1725612791.630387;614452.000000;-0.131617;-0.380041;0.915558;-0.079654;1.584432;0.061108;19.959790;357.282800;1.587911;77.000000
1725612791.644515;614468.000000;-0.134745;-0.380733;0.914815;-0.079584;1.584294;0.061205;20.004250;357.086900;1.571888;77.000000
1725612791.660561;614483.000000;-0.131651;-0.379577;0.915745;-0.079455;1.584168;0.061284;20.041040;356.893500;1.539306;77.000000
1725612791.678327;614499.000000;-0.134567;-0.380447;0.914960;-0.079271;1.584041;0.061265;20.099370;356.711900;1.488616;77.000000
1725612791.694057;614517.000000;-0.131969;-0.378923;0.915970;-0.079028;1.583972;0.061210;20.158480;356.539400;1.449462;77.000000
1725612791.709581;614533.000000;-0.134542;-0.379869;0.915204;-0.078775;1.584098;0.061178;20.223310;356.380100;1.372234;77.000000
1725612791.725492;614550.000000;-0.133039;-0.377931;0.916225;-0.078468;1.584279;0.061233;20.222570;356.242300;1.294697;77.000000
1725612791.744754;614566.000000;-0.134926;-0.376990;0.916337;-0.078101;1.584311;0.061178;20.168880;356.128300;1.231299;77.000000
1725612791.761267;614583.000000;-0.137717;-0.375442;0.916557;-0.077707;1.584362;0.061061;20.160170;356.032700;1.183799;77.000000
1725612791.775902;614599.000000;-0.138896;-0.374910;0.916597;-0.077253;1.584444;0.061009;20.130380;355.961500;1.140872;77.000000
1725612791.793697;614618.000000;-0.140078;-0.371976;0.917612;-0.076831;1.584846;0.061183;20.045200;355.909700;1.105547;77.000000
1725612791.809847;614633.000000;-0.140721;-0.370327;0.918181;-0.076415;1.584979;0.061144;19.945180;355.873500;1.078011;77.000000
1725612791.825517;614650.000000;-0.140233;-0.368782;0.918877;-0.075989;1.585004;0.061041;19.903280;355.846900;1.060487;77.000000
1725612791.842857;614666.000000;-0.140555;-0.368285;0.919027;-0.075524;1.585069;0.060959;19.872450;355.827600;1.061795;77.000000
1725612791.859331;614683.000000;-0.139849;-0.368694;0.918970;-0.075099;1.585200;0.060808;19.884050;355.836300;1.063564;77.000000
1725612791.876570;614699.000000;-0.139736;-0.368622;0.919017;-0.074649;1.585429;0.060748;19.879220;355.843400;1.068695;77.000000
1725612791.892373;614717.000000;-0.138644;-0.368165;0.919365;-0.074285;1.585694;0.060752;19.825140;355.854700;1.078926;77.000000
1725612791.910763;614733.000000;-0.138844;-0.366709;0.919917;-0.074006;1.585929;0.060629;19.734050;355.844300;1.094967;77.000000
1725612791.926396;614750.000000;-0.139640;-0.365567;0.920251;-0.073693;1.586018;0.060598;19.634930;355.823600;1.132265;77.000000
1725612791.943848;614768.000000;-0.140234;-0.364337;0.920648;-0.073386;1.586167;0.060478;19.557590;355.788100;1.151324;77.000000
1725612791.960915;614786.000000;-0.140479;-0.364494;0.920549;-0.073078;1.586221;0.060452;19.517280;355.769800;1.192311;77.000000
1725612791.981284;614799.000000;-0.140897;-0.363957;0.920697;-0.072830;1.586332;0.060302;19.481130;355.743300;1.234120;77.000000
